id,name,minimum_nights
e886ec30-e033-4f43-959a-c0ff85095b5a,Beautiful bedroom in Brooklyn,1
4c4c9244-a8c4-404b-a7b3-2ba673c852ea,Beautiful Apt. Above WTC Memorial,14
ca77ef1e-3940-4974-b059-08876b238add,Clean & sunny private room (fits 3),2
261c6e65-d92a-4f75-baeb-717e3ec7ac69,Your Cozy NYC Private Room Getaway!,2
4adbf369-4456-485e-a776-e0a35d97ff13,"2 Bedroom Apartment in Dumbo, Brooklyn",3
892da010-fb85-44dc-a9f6-8a4f726d1263,$100 per night with purchase agreement.,2
48eed609-53cf-47f0-a359-de8e9ecbf58c,Bright Parkside Brownstone,2
3d6b1627-21c2-467f-8add-ac496d9803af,BKLYN'S Best 3BR Townhouse  W/Garden,29
5f6e8fd8-43f0-46ce-b7a7-e87652f81784,Studio + loft space in Gramercy,2
be8a3e71-200a-4844-881d-8970016e372c,Queer friendly lofted Bedstuy room,1
8823a7bb-0a64-4bd1-a3aa-acf8355ddb5b,Bright and Calm in Manhattan's LES,3
fe9d06e4-e41d-4a9e-8260-4f9983d1897f,"Loft style, chill, charming East Village sanctuary",2
042149a1-5196-4863-9ea5-5205058861b4,Pretty Artists Apt Private BR in Williamsburg,3
35a79ed9-e931-42d5-abdc-9c33630fa203,Delightful & Roomy 1 Bdrm Apt,1
071b790b-ea9b-43db-8d7e-b4d40fa534ff,Ideal Manhattan Escape #4,30
d27c2929-9dc4-43a6-beca-e9b081857865,Elegant 3 BR in Victorian Home by Brooklyn College,4
b04725f8-19a2-45d5-ada7-da62c06c5554,Private Cosy Harlem Bedroom,2
16bb00bc-df16-4ff8-b9c7-4157a057f91d,Location! Upper West Side,1
d4bfe6a2-93eb-4865-8247-c53310c812e9,Furnished Room in a Spacious Apt,15
95c77270-db62-4ca1-98cf-18d3b4cd508c,Large UWS Apartment by the Park,3
e21b7cfc-f15e-4378-bf4d-f15ad747a4b0,Cozy room in Nolita/SoHo,1
605ad9d2-16d3-40c8-b0e6-964ac78aded0,Charming Classic Brooklyn Railroad,1
730165a5-45a1-40ab-85f8-16e8d30c9a2b,Parkside Renovated 1 bedroom,2
a25ce8ac-2601-4cf9-b9f7-83dfebd56c7f,En suite room  Upper West Side,2
7e548e54-a3f6-4631-9e4a-3a4a75299c6e,Times Square/Hells Kitchen Home,2
ab0dffc9-fc96-4c05-a944-a0862bb119c1,Cool centrally located LES apt.,2
2f75e33a-9763-4972-a9f9-565895701622,Brand NEW built luxury Apartment,2
066f2bd6-6cee-4b0c-bc7d-9e560a9fc4a9,Chic and homey Chelsea Studio,1
f760899d-bff3-4685-987f-0cfb6db9354c,Bedroom with huge windows and space,1
b47ef577-f70b-4a46-895e-f0de498160b1,Cozy quiet room off of Broadway,1
28331135-1c8a-47a3-bfb6-b69d80266b21,Comfy Room in Williamsburg,3
f95788a5-6734-48cb-b4c6-ef8d6af9793b,3 bed 3 bath in Bedstuy brownstone,5
0ebabee2-a362-40f4-9bff-87b1949f08a7,Private Bedroom in Cozy Loft,1
5ca68956-f33c-4b0b-b3c9-3f8bf3813c4e,Beautiful Apt in Lefferts Gardens,2
13eb8d9a-e44b-4a00-bce9-96b95ca505f2,Real New York City Cozy Living,1
6a076e0c-2e9d-4cba-8463-5e86eac0af7b,Private room in South Williamsburg,2
f68565df-56ad-4ff8-b55f-9ff179cd84ff,Bright Large Hell's Kitchen Studio,3
799a5efa-58a6-4b38-9f2b-d715574ca0b0,Private Room in Comfy NYC Apt!,1
1e2ff2e3-0a32-4409-9416-10760995de60,Spacious and nice 2BR near Subway,2
49dbc207-e635-45c7-aa21-e776a33be09c,"Clean Safe Apartment  Kitchen, Wifi  Parking +more",2
26b747b7-928d-45f2-ab3a-22394cda7246,Nice Single room sublet for April 1st onward!,27
4b6fe7de-d876-44ec-9b29-9c7db4683493,"Large, Sunny 1 BR  GREENPOINT",5
1ac5213d-a8e1-4dab-b8e0-173f8ea743ed,Charming 1br apartment in midtown,30
27d94346-c593-4756-9f09-f2863147add9,Chic and Cozy Heart of Williamsburg,3
73c6411c-9770-4202-9625-2bf576bc3a38,Spacious Midtown Retreat!,3
2bb5e59e-c1e6-48bb-99dc-0584e89f3320,Bright cozy apartment,7
fee89301-49b4-4cda-8964-c5020d200b08,Come to Know New York I,1
3a8d372c-640a-481d-97dd-9b842a4e2646,Wanderlust. A perfect private space to unwind.,1
822dd2bd-2497-4045-a42d-bc4605af4763,Spacious Contemporary Living,2
364fb1c9-3a20-4871-b4d9-2991fb582502,Williamsburg - Berry and N 9th,1
c21d5092-d580-4bce-ad8c-0891ce495520,Spacious Apt Near Central Park,12
d9fa60a2-e3c5-49ef-8a17-ddd29326758d,Spacious Modern Contemp Living 2,2
31dae14a-c579-462c-9927-f8d47c6f0014,Studio Apartment in Crown Heights,7
23176120-be2e-4618-9efd-51c9d2e98eef,Loft-like Apt on the Park / 18 min to Manhattan,5
e5a29096-f493-48ec-92ff-466390699f74,Lovely Brick Townhouse,7
752cf5d3-8d07-4f43-b169-db1d20548644,PrimChelsea~1BR~Sleeps4~hugeOutdoor,30
1af5f0c3-5d4f-468c-910c-2f202b5677c0,**Caribbean Blue- 8 mins to JFK **,1
3d931877-25e8-49dd-9c70-e5e531f213d8,Cozy & perfectly located Studio,3
fbeb9dee-185b-4730-a804-7f623e1bc945,Nifty room near Express A train!,1
ff493b3a-7325-4e88-a868-bfaa983b8edf,Sunny Room in Bushwick & central AC,1
7294ffc4-576f-428d-87e8-164a34f4bfcf,Private Bedroom on Prospect Park,1
69149533-deb1-4d29-a91f-b0817a3ab65a,Retreat Near Manhattan,3
34dab4ca-d748-4ca2-8911-6da9e44d7173,A Hideaway Room,1
63fc438e-6795-42c4-a7b2-cfd9cc34a4e1,Bedroom + Study with private bath,4
3558372e-3d18-4c6c-8a82-eb4b397de4dc,Garden Level Nest in Brooklyn,1
f242fc07-3410-4dc8-8cdb-a013022d5286,"Home 4 Medical Professionals - The ""Delirium""",30
ed442621-c65a-4b98-8b5f-2e16040c30c5,Nevena's,3
c96bc034-1fa5-4b34-ac4c-4f1a242c9b8f,"Home 4 Medical Professionals - The ""Necrosis""",30
d3446486-1f4e-415a-b65d-4dbfa85e39dd,Room in apartment,1
4a7e26f6-7300-4460-a06d-6187858cadbb,Large Bedroom with Private Terrace,1
f4e690f8-046c-4eb5-abb9-1131074f7787,clean room close to subway station,1
f0fc9e1d-ed56-4ea8-a076-750fe669743e,1BR TSquare with Terrace and View,7
ba5b93ea-1699-451e-886c-1053b458f9ab,Studio Apartment on Upper West Side,1
153c0eae-7006-4fbd-a8cb-5247bbf2ed3a,Stunning room factory building apt,5
4a69a31b-1cb3-4fe2-98bf-9d4206dae3a2,Home Sweet Harlem,3
f67f2f17-70c5-4862-b57b-e8eadf98e60f,Williamsburg Studio,1
e6cb0855-67aa-4202-849f-e5c000c31fc4,The Perfect West Village Stay!,2
d0804edb-93c1-47bc-b0e4-ab4684949e31,Perfect Location! Large One Bedroom,2
58bcddd4-be6e-45b3-ac91-54685a7c3aeb,Large 2 Bedrooms Apt. in Greenpoint/Williamsburg,2
1fedfa63-90e7-47d2-847a-c1b00bdf4d4f,Scandi Apartment w/ Roofdeck & Manhattan Views,5
dbe98536-8024-472c-9649-f18d60c562c7,Williamsburg Luxury Apartment,3
235a453d-e429-4390-8d57-7be7fed5cef2,Cozy room just off Central Park,2
1ea21d54-a5fb-4543-b66b-49c49f87a656,Private bedroom in NYC,1
ae3fd55d-d414-4dd7-9c6a-a1feb47c5bb4,West Village Apartment With Character,14
b6b8722c-55f0-4ef2-8a82-58dff49ca142,Private Apt. Downtown LES. 2 blocks from subway.,2
3139ca9c-b461-423f-86d1-6830b0c43470,Perfect Spot while visiting NYC,3
66031ee7-1c46-458d-9e32-6d8a6ce7079c,Lofty/Sunny Private Rm in Bushwick!,7
2e6ccae5-a473-4605-ba2e-c8110b61c5ab,Lovely room off Prospect Park,4
5b835aa9-dc59-44d6-9415-50c146bdad63,CLEAN and COMFY room avail in SoHo!,5
3434a7fd-e15f-434b-baa7-76deebd6cb6a,Charming & private room in W'burg,8
de4c7a1b-ab0b-451f-bd6d-2cde620686f7,CLOSE TO EAST SIDE HOSPITALS- Modern 2 Bedroom Apt,30
666d24b9-fc64-46bb-a93b-ade89e3f20db,Beautiful Sunny Top Floor 1BD Flat,4
334788eb-0322-4adb-95eb-2ee6b366dd79,STUNNING NYC ROOM RIVER VIEW/LIGHT!,3
c545fe26-e6a2-4214-8463-e650ef578629,Cozy home in the heart of Astoria,4
1170c1e6-18c8-4c46-9ff1-556f36655e33,"Location, light, and charm",7
37b5de3e-8b0c-4358-8cf7-a9f6c0877409,Cozy and Large 1 bedroom Apartment,1
a7a00a89-bfeb-4949-8948-23c25b688981,Modern 3 Beds in Gorgeous Building,7
d87a02aa-5dba-4b9e-9967-8031f0660a2b,Williamsburg Oasis w/ Private Yard!,7
929cb557-25ba-47a0-aae4-4c2835bd0e40,BUSHWICK Beaut! Private bed & bath,5
2b7a8915-770c-41b9-b555-f8307c33031e,Large Private Room on Prospect Park,3
db79468e-bdf0-4dee-afad-dd42b16838c6,Tasteful Duplex in Gramercy Park,30
797240e7-a967-46de-95c9-975498745261,Big Sunny room in NYC (M5),6
56d8abce-90ad-4c02-b7ce-4c94039d0b99,Prime apartment in prime Park Slope location!,3
d4d84056-ef5c-4fc0-b3b8-022e9d77998c,Chic 1 BR in East Village,1
72c811a0-1e7d-418e-b38f-cf2819595d18,Beautiful Greenpoint Apartment,14
29f1eb9c-a459-4d75-8e80-4ba657ea51c6,Full garden apartment in Brownstone,2
b2851bb3-3168-40eb-b9c8-7bdcf80ccdb2,Heart of Tribeca next to everything,1
d9756d7a-2d8c-4f59-9d9c-543767c77282,Lovely 1BR on the Upper West Side,1
f2e69baf-36bb-4a5e-9f0d-ff9dfc44d893,Bright and Spacious Two Room Studio in Midtown!!!,7
2828876a-21e8-4496-850c-a98b44bbfee8,Mid-century Apt. Next To Subway,5
b7653091-135b-407b-9423-d926c5e95baf,"Nice room, very close to the subway",3
5809d4d5-e8e8-4cab-89f2-9204c5186be6,Classic Upper East Side 1 Bed (king bed) Apt,2
b3932e92-ea5f-4396-8d75-1561e1909714,Manhattan Club,7
8809c59a-0bb1-442a-945c-122dccbc03cf,Sunny UWS Apt Steps to Central Park,8
698121ca-995e-468e-bae5-3ba4ee5b6f4f,Gorgeous room!! Open for summer!,14
0b647a46-8ee2-44f1-a59d-1a9e617d31c7,Lovely 3 Story Cottage in Park Slope,3
c7205e5e-fbbb-4c95-83bf-fd41562b37b3,Private room. Amazing location!,3
328c4b64-f337-416f-905b-c86724545ee9,5th ave Flatiron Loft,15
a90c6756-9deb-400e-8fa2-a4139ce46217,Private room. Amazing location!,1
dd6e5fdd-830c-49da-921e-d58ce960be6a,Awesome Studio in Chelsea,1
340c1b64-8eb2-45a0-b2f0-59caf66d55a4,Cozy 2BR at Chelsea with Balcony,31
eada9992-d875-4e88-a4f2-9f19cc438028,"Chelsea Flat-Gorgeous, Bright, Safe",5
49e1c797-3050-467f-aab3-61f26ef26ee4,"Brooklyn's heart,
 Ft Greene! 1day free bicycle",1
b70760b2-309b-4d1e-9f63-7748ad9c09f8,Clean bedroom with private bathroom,3
760bc79c-835e-497c-be15-f0a20f407ebf,"Beautiful, Cozy Apartment",2
e13d5acc-d2b2-43cf-b2d6-5b8c06104027,Cozy Studio in Historic Brownstone,1
0fbc2b0b-8d94-4ef4-99df-a71c829f82a8,Spacious 1bdrm in Long Island City,1
40916ac2-6277-4aba-ab1c-87c7ea094477,2BR- Downtown Brooklyn,4
b1467578-3e0a-4a7e-b24e-1f0ee3ff6595,One bedroom apt in East Harlem,5
879e3c10-b953-45ce-98c3-1fba894f5817,Cozy and Chic 1 Bedroom!!,1
295fc6a9-924e-4beb-a089-312edcee34fe,Large Sunny Private Bedroom,1
509690eb-db5b-4453-95d0-66defe8a5374,The Sweet Spot!,14
319120a2-0919-4bb7-a884-83532dc0dc19,Spacious & happy gem in LES!,3
71d8bb64-61a7-42bd-8ce9-de9845dc49b0,New! Beautifully Designed & Modern,30
d6b50d5f-1f54-41a6-9d70-29582cd64469,SPACIOUS Room Near Manhattan!,4
8d85ef9b-4f9c-460c-88a4-36f084d0bb02,Charming Carroll Gardens 2 bed apt,2
98071354-c770-432a-82c9-575f5fa21281,"Beautiful, spacious & sunny 1BR",4
fef316da-1068-476b-8743-e827df33b005,Williamsburg❤️Central Location Queen Bed A/C,1
4f84f94c-1b05-4d88-bb21-7d62082c1d7c,Brooklyn Room Available [furnished],20
34540908-644a-412d-90bc-c69b7fac0bb9,Upper WestSide NYC Central Park II,3
da9f2013-46ae-439b-a2fc-56e9376f217d,A Well Equipped Studio,3
dc4156f5-6aca-4e0a-88f5-e5939953aa0c,1 Bedroom on Tree Lined Street in Chelsea,3
75d68de5-5581-4b52-8a98-09f33043e313,Big comfy space close to Yankees.,3
3e36e10e-5811-4ec6-b617-0e37bd84c3af,Single Family Bushwick Oasis,2
ae73995e-2396-45c1-b738-4d6aef410086,Large Room in Central Apt,30
ba109372-4fa5-4242-8c77-d57176004b97,Huge Room on Central Park,1
17d5ab1c-4e69-4d97-bb62-94d2802c1253,Prospect Heights garden apartment,1
92619fc7-839f-4bb0-a643-ec71b5d9ede0,A huge apartment near Manhattan,7
0e42c820-4632-42a8-8888-24b5d4a29355,One bedroom in Brooklyn-Fort Greene,4
9aef767b-59a8-417b-b9ed-d497297b9ca6,Entire Townhouse in Red Hook 2 unit,1
6dc37283-1e29-41e4-9586-c6c0802fb807,Park Slope Brooklyn for July,4
6b727721-6788-491b-b38d-d7b8ea3aa26a,"BIG Beautiful private bedroom, 5 minutes to subway",14
c45c213e-21c2-4d1f-b80c-3ebe1f6190e6,Large Room w/ personal Bath in Bed-Wick Near All!,2
17676e0d-7169-41d3-818d-69a0fad08ad3,SOHO GEM 2750 SQ FT,7
fab7a70c-9b0e-4e4e-aef9-ec3c019372cd,"Artist home, Greenwich Village, NYC",7
21c196a5-59ac-4b17-be00-b29582d9f31e,*RAZZMATAZZ* Upper East Side 2 Bedroom,30
dafd8908-4674-4895-8945-500bf3a30140,*ESSENTIAL* Convenient Studio- Upper East Side!,30
81e8b24e-b40c-452f-b4d3-9e493a62d787,"Cozy and Spacious, 1 Bedroom, Astoria",2
b887c615-ed18-4d9d-9044-b1dbdbb55697,Upper East Side 2 bedroom- close to Hospitals-,30
1c688880-3a93-498d-84ca-c6357225ceca,Close to East Side Hospitals- Modern 2 Bedroom Apt,30
f27e210d-faa3-4b63-a8ed-6baca5ad0b90,ACADIA Spacious 2 Bedroom Apt - Close to Hospitals,30
d0a3ab62-4950-4b80-b4fe-7bfb80f15d58,*ENCHANTMENT* Upper East Side 2 bedroom- Sunny!,30
44ff94fc-fee3-4bf9-8775-6a7792b1e163,*JAMES* Amazing Spacious 2 Bedroom- Bright!,30
dcb208b5-7358-4cbb-9c83-12d9967cdf6d,Large Private Upper West Side Room,1
91bd4e3b-d1ad-483c-a43a-eee84802a005,*ODYSSEY* Sunny 1 Bedroom Apt- Bright & Cheery!,30
1d585766-b59d-40a5-ba55-741d9b329417,*WINDSONG* Serene 1 BR in Townhouse near Park,30
ea963efd-659e-4b35-a201-eb64a61aebcc,"2BR Cozy, Large & Central Apartment",2
a0d70744-3769-4239-af11-377060367502,Nice room in a super nice apartment,7
a8223a5d-6d6b-48b6-b764-775000bffea5,Nice 1 BR Apartment at Central Park,4
7ecb153d-6d2d-4355-94b4-2f7f315f3467,Spacious one bedroom with en-suite,7
11ceec63-d7be-4ae9-bcbc-7285a1d95de1,Beautiful Large Private 1 Bd w/ Mediation Space,3
8b953ae3-a799-4ce0-afe5-fc8c623a0176,Bed-stuy belle,1
e6410d90-d60f-40ab-a34b-d7212a2d83ef,Private bedroom w/ roofdeck NO CLEANING FEE,3
1b05a6dc-3f44-4721-92c8-7b25d3c935db,Book Now & Save: Spend July in New York City!,1
ea42ad40-9e7a-43ff-8204-9439dda99b0f,"Penthouse Apt w/private roofdeck, NO cleaning fee",2
557795df-d5a7-4092-aee5-0d21f253e3ca,Large bedroom in Astoria/LIC area,1
f00c12f9-c9b8-4ac3-97b7-75e3086e108d,Prime Williamsburg Location,1
002aadb0-022a-4290-9fcb-b1bab2957e82,"Private Room, Bath & Terrace on UWS",2
3c4c9501-e34e-45fe-b72b-899e203b3724,"1BR with Roof, Balcony, best 'hood!",1
0d75cc9f-22f2-4db2-a4d6-665c007c48b7,"Large room, cozy, 15min Manhattan",1
61cd0e41-5388-4318-932d-e56719eb92b8,Cozy apt in lively Carroll Gardens,5
0ba2fceb-c385-4ce0-a80d-9c02d2f00d6a,Private Room in Very Convenient Location,1
0c6d93fe-50b3-4251-831b-c25f27e101d6,Room for rent shared bathroom,1
657a1fb2-8044-4bd1-bc4e-caabe9f138c2,*SKYTRAIN* Studio Loft Apartment - Great Space!,30
eb9e49e8-7f67-4ed3-bdd9-8471794d3f07,*TERRA GARDEN* 1 Bedroom Garden Apartment,30
d99edff1-d807-46c1-9812-3512b001dfa8,Cozy Brooklyn Room W/ Skylight,13
53c30b80-097b-429c-9580-d68f9169e514,Great for a family of 4!,1
8480d1ce-0313-4b9b-8091-a499c1067cf1,"Perfect for Cat, Book, Park Lovers!",2
7b2f32f3-b8eb-4ec0-a41e-2efb491be911,Private Room in large 2 bedroom apt,3
8214b38c-1a8f-4ad9-b6d5-57b9d0b9e57c,A Perfect Midtown Studio (24/hr Doorman),2
6b8c805c-db5c-4e7a-a184-5dbd1f939143,Cozy Gem in Harlem Close to ALL!,2
f3b4af44-78eb-45c1-aba5-e4531c399bde,Spanish Harlem with terrace.,2
fae9e6c0-cceb-42ad-acb2-92c7443ce76e,3BR Gramercy Apt in heart of NYC,1
336219e1-2510-4113-95e8-384ab05ecab9,NO LONGER AVAILABLE,1
0b15770f-a84b-4a7f-833b-5f077d7176e0,"Discount! Mins to SOHO -Cozy, Good Sized Bedroom",1
d70e2049-b01c-42a6-9ede-b86810161df5,Tranquility On Riverside,1
33664fd1-74f5-4c60-a398-1f976f7fa6ec,A Serene NYC Skyline Room w Breakfast!,30
f56ba06b-b067-47b9-b265-bc32d8e016be,Big 1 Bedroom Brooklyn Ditmas Park,3
8fdc2e12-a749-47c0-a2a3-f4fc38a0db65,"Beautiful Cute Studio, Fort Greene",2
115a989a-2051-4f4e-99ff-065d55390ced,Huge Loft - Heart of Williamsburg,2
e2e8695d-b4e6-41de-9b15-0837c8b71b6c,The Most Efficient Efficiency Ever,2
bc465e12-b5d6-4ad6-90bb-f03c8002a1c5,Beautiful apartment in awesome Clinton Hill!,15
e6256410-bfda-4cf8-a4ea-c23a07a4d9d2,Manhattan at its best! Trendy area,1
c3336d46-4ef3-4723-88b8-aa232d3b9dd5,Perfect UES; steps from Park Ave,7
c1a778cd-a69a-4af9-ac81-10160035f1a1,Must Love Dogs / Bushwick Brooklyn,2
9df8698e-5133-4445-be65-69faa7a9c716,Sunny studio in the Upper East Side,14
594742cb-5432-4152-ac8c-b5b592600195,15 min walk to Prospect Park!,6
d4566dfb-6838-42b6-9915-c18dcfa9e0bd,Near Columbia University,1
5dc14fd7-0f1d-4b70-af6b-b3e02e40b652,Studio with East River View,3
78496d6a-fbd4-47ed-893a-72143533fc57,Charming UWS 1-bedroom w/loft,3
219c6125-09c4-4227-8ccf-2d5ee5d470d8,Whole Apartment - Beautiful Sunny Studio,4
77edb6d9-db43-4cfb-9fbd-5bb383ebcb83,Furnished room in Astoria apartment,100
24c1e40c-19a9-4e9a-b5a2-e0130f09e83d,Luxury Apt 10mins Manhattan,4
f393247b-7996-4ac6-b67c-6805edf778b2,Cozy & Zen Manhattan Soho Studio,6
80e64406-cf5f-4186-bfc1-ae3eb145e13b,Warm Cozy Manhattan Studio,3
530767eb-a348-4270-aa12-5543a788081c,Chelsea Square Apartment,1
bf0dd8fd-b154-4766-b978-9e852f3143b2,Four stops to Manhattan!,2
1ed7b198-4a4e-43c3-95d3-e8764ba19323,Upper East Side - 1 Bedroom Queen,7
9bb3a495-a729-40c3-92bc-bdaf82bf05cf,Gorgeous Garden Apt Steps To Park,1
7e5e2bdc-e78b-475d-b605-d7748f4f1fc2,Relaxing bedroom in 6br apartment,1
f0d7fbf2-8fad-48ff-9f69-5ca95cfea964,W.B. Spacious Contemporary Living 3,2
05169895-129a-4652-9b92-22e6b80047e7,Cozy Bedroom in Renovated Harlem Apartment,2
ffb87ad9-18d8-4e76-bc4a-4821d72f12c1,Giant Sunny East Williamsburg LOFT!,4
74c6f950-4061-462b-8cf2-9d9852c39354,Beautiful convenient Brooklyn loft,3
19536503-14a6-4dd9-8722-f29ce4632339,Private room in sunny apt.,2
6347790a-039d-47c0-8309-701913a195e5,Mid Century Beauty In East Village,5
2b07c97e-bdac-4ac9-891c-52c85d8bb15d,Nice and Cozy Room,1
29bad8d2-22a0-406c-a360-cdaf8634a6e7,♡Private Rm/Women's Safe Art Home♡,1
57cc4eeb-26f2-40a9-9afc-4db66118f01b,Loft rental off of Graham!,7
23cdad67-3af9-44b0-bb6c-28b939c5077d,LG Bright Apartment,21
7950eb38-dc25-443c-ae9e-90295ab4ab92,"Safe,quiet,cozy,Washington Hts Apt",1
f09157b5-df5a-46de-acab-7cd8deb59f9a,Charming One Bedroom in UES!,1
72f61e8b-9160-40c8-920b-dc104df5c93b,Near Central Park & Grand Central,2
28581671-d572-4080-9a83-b4090f70f9db,Best Location near Columbia U,3
f49e4b39-feb0-4a62-9b7d-f4f4570fe73e,Sunny - Large Two Bedroom,2
5b04d1ba-51c1-4bd6-ac58-7497abbf01d2,LIGHTFILLED ONE BEDROOM LOFT,2
44d07bd2-dc0f-4138-b5e1-56c73833b4c9,"Custom Designed Cozy Garden Apt,",7
7e59bbdb-cd6b-4553-9c5b-2416517de346,Beautiful Private Room,20
4b17d555-6ad6-4a08-8f82-887386f42395,Sublet entire apt in Brooklyn,7
9106e977-7f69-46a1-82dd-9a73ab302291,Our beautiful apt in Fort Greene,3
7487815f-12a8-4740-8559-916d570b09a7,Charming & Modern One Bedroom in BK,3
d12837a1-b2e7-4ba2-9905-fb051e9f299c,Prime West Village w/Outdoor Patio,3
6ea3c01d-61fe-467b-add7-dfa75aed20f0,Beautiful Brooklyn Brownstone,1
89b50a5b-3988-4990-82eb-4d71f1fa75b0,Airy Living Room | 15 min. to GC,1
61ce6c5c-9b74-4c95-a4fe-a53e08dae24a,NO FEE RENTAL *Lease Takeover Modern Apt Downtown,1
c52e909f-7227-4e74-8093-526648b2d63b,1 bdr in the heart of Harlem,1
75200ed4-fbf0-4e7b-93a7-b9d80f26a786,Large 1Br Apt + Balcony in LES!,5
1bd83f7e-3125-40c6-9aa9-87a38776848c,Clean & Cozy- Private Room by Park and Subway!,2
ab03865d-6dfd-4279-b982-88f615ac78fa,BROWNSTONE DUPLEX HUGE 1 BEDROOM,5
18f695a8-d955-4602-b059-764bae06f7ed,Amazing room in uptown Manhattan,2
faa1c93a-66d1-42d5-a4d9-8f375f5d8d7b,Comfy room close to Columbia,4
3ce4f821-84b7-4b1b-a56b-f0994a5ea571,Furnished Bedroom in 2 Bedroom apt.,7
5a428c4e-c265-4115-b12d-b3717fef03a0,"Elegant 1BR, Private Bath in Brownstone",1
3a8eacfd-7aee-4a82-916d-da93571b9814,park slope duplex with yard,1
054a6050-fe05-4022-920d-c2c5e1eaead0,Sunny 1BR on UES.,1
3f50cf1f-2d61-4406-a175-9dbe2f3e81e5,Bright spacious 1BR w high ceilings,1
841529e3-31e0-4c1a-9058-7660dbb839ee,2BR apt. in converted church with large terrace,6
b28ce3f7-5c16-4c60-abf9-5ac79b7647c6,Couch or space in shared apartment,1
eafeb849-2d04-4c34-be48-fa06a1cd7d6d,NYC Chauncey 2 .20 min to manhattan,1
6e8c5276-f276-4ba7-9128-786cabe1a7fb,Quiet Bushwick Bedroom,1
43080da7-a641-4c46-be7e-190b092a9f91,Gigantic Private Brooklyn Apartment,10
69c2460b-28ee-4a54-a57d-0ae1301f6e26,Sunny & Spacious near Central Park,5
a231c751-2fa1-4872-bd8e-da2c50f626e1,Alexander's 2BR Luxury Quarters,3
91b0bb5b-3415-4dd8-9d6c-e7bb89436950,"Near LGA, Citifield, US Open Tennis",1
26044b00-20a9-485d-a3c7-6585202446e3,Bright Bedroom in Bustling Bed Stuy Brooklyn,2
248e343b-3c3a-452b-840d-533e6f6b6939,Private room in the best part of BK,7
0479d6ad-2a43-4a9f-89fc-71f3f164b5b2,1 BR apartment sublet.,5
114c74b7-b83f-4ab4-99db-2f9608190b9a,2 block walk from the beach in NYC,2
6b9ba97a-9742-4570-925a-6be59d0b5f77,Williamsburg family home -3 bedroom,5
f9e024c3-c7e6-4da4-a1ea-78e73e965609,Patio Oasis in Upper East Side,4
9a8a189b-e5fe-4688-9f0d-550fde4373a9,Adorable One-Bed in Williamsburg!,1
53ac7a90-657a-43b3-a92a-a238dee23ecf,"Loft Space for Events, Meetings & Shoots",1
b52d8946-8802-4ebc-83fb-c962b4a4cad5,Lrg room 1 block from Prospect Park,3
90530053-b2c1-429e-9753-c7d6c8b26b0a,Wonderful artists' loft in Brooklyn,1
33d5807d-9e6a-4866-bbb8-b4fe2d8bbabc,Columbus Ave Apt 1 block from Park,5
7cb2e47e-4a88-4d69-8a95-463b3fbbc12b,3BR/1 Ba in TriBeCa w/ outdoor deck,1
5f84a892-cbcf-4141-bb0b-492714e156f9,"Welcoming, Clean, Cheap on St Marks",1
f4d4075a-79e0-496d-80ae-3f8dc4ff011e,Spare room in Williamsburg,1
ff0d825c-22b2-41a2-a119-92723d43d553,Best Location near Columbia U,1
dfbd8197-b9a6-41db-83ca-2744f2220aca,"Comfy, bright room in Brooklyn",3
59bfe394-741b-45eb-b64e-1aade9fbcf79,Big Studio-One Stop from Midtown,2
7c99c5ef-2638-48cf-bb40-dc87af364229,585 sf Luxury Studio,1
19b25993-d8b7-4c6a-96c4-eca21582f394,Large PB w/ Half Bath in Astoria,30
41363937-0453-4ee5-82a5-2538fd344129,Charming private room,1
6588e306-3313-42f6-af1b-3800bcf2a0c8,Artist Ft Greene Brownstone Garden View,2
e0750f52-20e4-4b51-adb2-a36f2052ecda,HUGE Entire Flr. Private Entry/Bath,100
32d4b283-fc5e-45ee-b5e0-8f98dc85f73b,"Clean, quiet Upper East Side apt .",15
73996d17-657e-4430-9a12-ef71d661b8da,Large room in Prospect Park,1
2a618e44-b37a-4095-8a62-612d6140c1f0,Lovely Light-Filled Room,1
97c70b6d-f987-4412-99f0-5bc25fef412d,"Spacious Loft in NYC, close to all",1
41b109bd-a936-4b6b-ba00-0846efc6e39c,"2 brm, fully equip  bth/rm, kitchen, 2nd fl walkup",3
8c1b7996-cc60-4f9f-8ebc-8033530d39e6,West Village 1 BR spectacular views,1
7b1af118-9f43-4558-a000-7f2beb4f89e8,WALk 2MOMACENTRAL PARK 1bedroomliving roomQtrain,1
ee563253-95be-4d51-af0b-d25e1ebb788e,"Charming, bright and airy studio",1
d1c314b5-7bf5-414b-98ea-ceaf6d305b6c,Midtown Manhattan Hideout,1
c4a85127-e0ad-4ad0-b6fd-01a618132b49,FULL cozy 1 bedroom apt in the UES,7
ad4147f2-6c38-469a-9826-983660b8a04e,Luxury Studio in High-End Building,3
90e68d51-f8c5-4964-92f9-1146afb89342,Duplex w/Backyard in Fort Greene,2
11e49a8d-fd58-4c14-b9ab-a46c927c0dc6,Sunny room w/ Private Bath&Balcony!,2
083f3aae-b22a-492a-8055-3125e808008e,One-month SUBLET - bright big room,1
f908a751-0f7a-40e5-8d9a-d77ee7754ffb,Private Room in Gorgeous  Apartment In Manhattan,1
1c073d6e-c96c-4198-969f-13c4fbd38726,Central Soho Apartment,4
